Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion,Disciplina Limpia,Monto,Moneda,Monto_USD,Significativa,Premio_USD,Inscripcion_USD_web,Significativa_400
Premio | XXVIII Premio Literario Nostromo - L'Aventura Marítima,Premio | XXVIII Premio Literario Nostromo - L'Aventura Marítima,,https://www.escritores.org/recursos-para-escritores/40518-xxv-premio-nostromo-la-aventura-maritima-2025,España,"June 30, 2025",Yes,Associació Amics de Nostromo,,No,"Dirigido a autores de cualquier nacionalidad (incluyendo latinoamericanos) a participar con una novela de ficción histórica (ambientada hasta la Segunda Guerra Mundial), cuyo tema principal debe ser la navegación, industria, aventura o cultura marítima, o el mar en general. La obra, escrita en catalán o castellano, debe ser inédita, no premiada y tener un mínimo de 50.000 palabras. El premio consiste en una dotación económica de 5.000 € y la publicación de la obra por EDHASA.",,https://www.premionostromo.org/,Premio,"Literatura, Novela",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,5000.0,EUR,5400.0,True,5400.0,,True
"Premio | 4to. Concurso de Novela Negra ""Puerto Negro”","Premio | 4to. Concurso de Novela Negra ""Puerto Negro”",,https://www.escritores.org/recursos-para-escritores/40549-concurso-internacional-de-novela-negra-puerto-negro-2025,Chile,"June 30, 2025",Yes,Universidad Andrés Bello,,No,"Dirigido a escritores chilenos o extranjeros, mayores de 18 años.
Podrán participar con una novela inédita y original escrita en español, dentro del género negro o policial.  La novela debe tener entre 180 y 250 páginas. Participar es totalmente gratuito. Se entregará como premio único la publicación en Chile de la obra ganadora en Ediciones LOM.",,https://cultura.unab.cl/evento/concurso-puerto-negro-2025/,Premio,"Literatura, Novela Negra, Policial",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,,CLP,,False,,,False
Premio |  XXXVI Certamen Literario Villa de Almoradí,Premio |  XXXVI Certamen Literario Villa de Almoradí,,https://www.escritores.org/recursos-para-escritores/40563-xxxvi-certamen-literario-villa-de-almoradi,España,"June 30, 2025",Yes,Ayuntamiento de Almoradí,,No,"Dirigido a cualquier persona física mayor de edad, de nacionalidad española o extranjera, que desee participar en la con un ensayo, relato o cuento. Las obras presentadas deben ser originales e inéditas, no publicadas ni premiadas anteriormente, con una extensión máxima de 3 folios A4 y escritas en lengua castellana. El certamen otorga un Primer Premio de 1.000 euros y diploma, y un Accésit de 300 euros y diploma.",,https://www.almoradi.es/el-ayuntamiento/concejalias/cultura/certamenes/,Premio,"Literatura, Ensayo, Relato, Cuento",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,1000.0,EUR,1080.0,True,,,False
Premio | Premio Primera Novela 2025,Premio | Premio Primera Novela 2025,,https://www.escritores.org/recursos-para-escritores/40582-premio-primera-novela-2025,México,"June 30, 2025",Yes,Secretaría de Educación Pública del Gobierno de México,,No,"Podrán participar todas las personas escritoras mexicanas o residentes permanentes en México que hayan publicado una novela entre el 1 de enero del 2024 y el 31 de diciembre del 2024, que sean mayores de edad, que vivan en la República Mexicana y que acrediten que cuentan con el permiso de la editorial para participar en el concurso. El valor total de los premios es de $350,000.00 M.N., consistentes en  2  finalistas a los que se les otorgará un incentivo de $50,000.00 a cada uno; y 1 ganador que será acreedor a un incentivo de $250,000.00.",,https://www.primeranovela.com/bases,Premio,"Literatura, Novela",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,35000000.0,MXN,1995000.0,True,35000000.0,,True
Premio | IV Certamen Literario “Dalia Álvarez Molina”,Premio | IV Certamen Literario “Dalia Álvarez Molina”,,https://www.escritores.org/recursos-para-escritores/40385-iv-certamen-literario-dalia-alvarez-molina-de-la-asociacion-asperger-asturias,España,"July 2, 2025",Yes,Asociación Asperger Asturias,,No,Dirigido a personas mayores de 16 años de cualquier nacionalidad; no requiere pago. Disciplina: relato corto en lengua castellana sobre experiencias relacionadas con el TEA/Asperger. Premio de 300 euros; abierto a participantes de Latinoamérica.,,https://aspergerasturias.org/iv-certamen-literario-relato-corto-dalia-alvarez-molina/,Premio,Literatura,2025-06-11 13:23:00,Falopa,,No,No,,No,,,No,,,Sin cargo,Literatura,300.0,EUR,324.0,False,,,False
Premio | IV Premio Internacional de Ensayo María Zambrano,Premio | IV Premio Internacional de Ensayo María Zambrano,,https://www.escritores.org/recursos-para-escritores/40588-premio-internacional-de-ensayo-maria-zambrano-2025,España,"July 2, 2025",Yes,Diputación Provincial de Málaga,,No,"El Premio busca fomentar la investigación sobre la obra filosófica de María Zambrano y la relación entre filosofía y literatura. Abierto a cualquier persona con obras originales e inéditas en castellano, el concurso aceptará ensayos de entre 60 y 120 páginas, en formato PDF y enviados en soporte digital o por correo postal a la Diputación de Málaga. El premio está dotado con 10.000 euros, distribuidos en 6.000 euros para el primer lugar (cuya obra también será publicada por CEDMA) y 4.000 euros para el segundo. Abierto a participantes de Latinoamérica.",,https://www.malaga.es/generaciondel27/1014/premios-literarios,Premio,"Literatura, Ensayo, Filosofía",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,10000.0,EUR,10800.0,True,,,False
"Premio | XI Certamen de Poesía “El Último Templario del Bierzo, El Señor de Bembibre”","Premio | XI Certamen de Poesía “El Último Templario del Bierzo, El Señor de Bembibre”",,https://www.escritores.org/recursos-para-escritores/40478-xi-certamen-de-poesia-el-ultimo-templario-del-bierzo-el-senor-de-bembibre,España,"July 2, 2025",Yes,Asociación Caballeros Bergidum Templi,,No,"Dirigido a poetas de ámbito internacional, sin requerir pago para participar. Disciplina: poesía. La temática será: Los Templarios, los personajes de la obra “El Señor de Bembibre” y su época o los paisajes del Bierzo. Premios de 300, 150 y 50 euros para los ganadores. Abierto a participantes de Latinoamérica.",,https://www.caballerosbergidumtemplielbierzo.com/bases3e8826fd,Premio,"Literatura, Poesía",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,50.0,EUR,54.0,False,,,False
Premio | XVI Concurso de Cuentos Ilustrados “Cuentos para la Igualdad”,Premio | XVI Concurso de Cuentos Ilustrados “Cuentos para la Igualdad”,No me funciona el enlace,https://www.escritores.org/recursos-para-escritores/40431-xvi-concurso-de-cuentos-ilustrados-cuentos-para-la-igualdad,España,"July 3, 2025",Yes,Ayuntamiento de Dos Hermanas (Sevilla),,No,"Dirigido a cualquier persona, sin importar nacionalidad, que presente un cuento ilustrado original en castellano dirigido a niñas y niños de 3 a 8 años. No requiere pago para participar. Disciplinas: literatura infantil e ilustración; premio de 1.000 euros y 25 ejemplares de la publicación. Abierto a participantes de Latinoamérica.",,https://www.doshermanas.es/concejalias/igualdad-y-juventud/igualdad/actividades/XVI-CONCURSO-DE-CUENTOS-ILUSTRADOS-CUENTOS-PARA-LA-IGUALDAD/,Premio,"Literatra, Visuales, Diseño, Ilustración",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Diseño,1000.0,EUR,1080.0,True,1080.0,,True
Premio | IV Premio de Poesía “Wetonia”,Premio | IV Premio de Poesía “Wetonia”,,https://www.escritores.org/recursos-para-escritores/40391-iv-premio-de-poesia-wetonia,España,"July 4, 2025",Yes,Ayuntamiento de Malpartida de Plasencia (Cáceres),,No,"Dirigido a poetas mayores de edad de cualquier nacionalidad con obras en español, sin requerir pago de inscripción. Disciplina: poesía. La obra presentada deberá tener una extensión mínima de 400 versos y no más de 800 y deberá estar escrita en castellano. El tema y la métrica quedarán al libre criterio del autor. El premio consiste en mil euros (1.000 €) no divisibles y la edición. El ganador deberá recibir el premio personalmente en un acto cultural.",,https://www.malpartidadeplasencia.es/documents/1275830/0/BASES+WETONIA+25.pdf/f5aa6e24-80e8-3da7-fa73-e82c0ba55ed9?t=1743759182061,Premio,"Literatura, Poesía",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,1000.0,EUR,1080.0,True,108000.0,,True
Premio | Premio Estatal de Poesía Efrén Rebolledo 2025,Premio | Premio Estatal de Poesía Efrén Rebolledo 2025,,https://www.escritores.org/recursos-para-escritores/40550-premio-estatal-de-poesia-efren-rebolledo-2025,México,"July 4, 2025",Yes,Gobierno del Estado de Hidalgo,,No,"Dirigido a personas mayores de 18 años, originarias de Hidalgo o con residencia mínima de cinco años en el estado; no requiere pago para participar. Disciplina: poesía (poemario inédito). El premio es de 50,000 pesos mexicanos y no está abierto a artistas de Latinoamérica, solo a residentes de Hidalgo.",,https://culturahidalgo.gob.mx/convocatoria-premio-estatal-de-poesia-efren-rebolledo/,Premio,"Literatura, Poesía",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,50000.0,MXN,2850.0,True,5000000.0,,True
Premio | Premio Estatal de Cuento Ricardo Garibay 2025,Premio | Premio Estatal de Cuento Ricardo Garibay 2025,,https://www.escritores.org/recursos-para-escritores/40551-premio-estatal-de-cuento-ricardo-garibay-2025,México,"July 4, 2025",Yes,Gobierno del Estado de Hidalgo,,No,"Dirigido a mayores de 18 años originarios o con al menos cinco años de residencia en Hidalgo, México; no requiere pago; disciplina: cuento literario; premio de 50,000 pesos mexicanos; no está abierto a artistas de toda Latinoamérica, solo a quienes cumplen los requisitos de residencia en Hidalgo.",,https://culturahidalgo.gob.mx/convocatoria-ricardo-garibay-2025/,Premio,"Literatura, Cuento",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,50000.0,MXN,2850.0,True,5000000.0,,True
Premio | Premio FIL de Literatura en Lenguas Romances 2025,Premio | Premio FIL de Literatura en Lenguas Romances 2025,Destacar,https://www.escritores.org/recursos-para-escritores/40324-premio-fil-de-literatura-en-lenguas-romances,México,"July 4, 2025",Yes,Asociación Civil Premio FIL de Literatura en Lenguas Romances,,No,"Dirigido a autores de obras literarias pertenecientes a cualquier género, sin distinción de nacionalidad o sexo, de trayectoria internacional, que publiquen en lenguas romances (escritas en español, catalán, gallego, francés, italiano, rumano o portugués). Disciplinas: literatura (todos los géneros). Las candidaturas deberán ser presentadas por cualquier asociación, institución cultural o educativa interesada en la literatura. El premio es de 150,000 dólares estadounidenses y está abierto a autores de Latinoamérica y otras regiones.",,https://www.fil.com.mx/premiofil/premiofil_fil.asp,Premio,"Literatura, Trayectoria",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,150000.0,MXN,8550.0,True,15000000.0,,True
Premio | Trigésimo Séptima Edición del Concurso Poético “Segovia y Su Sierra. Ángel Esteban”,Premio | Trigésimo Séptima Edición del Concurso Poético “Segovia y Su Sierra. Ángel Esteban”,,https://www.escritores.org/recursos-para-escritores/40370-trigesimo-septima-edicion-del-concurso-poetico-segovia-y-su-sierra-angel-esteban,España,"July 5, 2025",Yes,Asociación Cultural Provincial “La Colodra”,,No,"Dirigido a escritores de cualquier nacionalidad, sin requerir pago, para la disciplina de poesía; otorga un premio de 1.000 euros y diploma, y está abierto a participantes de Latinoamérica.",,https://www.lacolodra.org/asociacion_cultural/index.php/historico/concurso-poetico-segovia-y-su-sierra,Premio,"Literatura, Poesía",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,1000.0,EUR,1080.0,True,,,False
Premio | Premio Internacional de Poesía Emilio Prados,Premio | Premio Internacional de Poesía Emilio Prados,,https://www.escritores.org/recursos-para-escritores/40589-premio-internacional-de-poesia-emilio-prados-2025,España,"July 7, 2025",Yes,Diputación Provincial de Málaga ,,No,"Podrán participar todas las personas físicas menores de 35 años que lo deseen, con una o más obras originales e inéditas en castellano, de tema libre, que no hayan sido premiadas anteriormente en otros concursos. Disciplina: poesía. El premio es de 6.000 euros y está abierto a autores latinoamericanos.",,https://www.malaga.es/generaciondel27/1014/premios-literarios,Premio,"Literatura, Poesía",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,6000.0,EUR,6480.0,True,,,False
Premio | XXVIII Premio Internacional de Poesía Generación del 27,Premio | XXVIII Premio Internacional de Poesía Generación del 27,,https://www.escritores.org/recursos-para-escritores/40590-xxviii-premio-internacional-de-poesia-generacion-del-27,España,"July 7, 2025",Yes,Diputación Provincial de Málaga,,No,"Podrán participar todas las personas físicas que lo deseen, con una o más obras originales e inéditas en castellano, de tema libre, que no hayan sido premiadas anteriormente en otros concursos. Disciplina: poesía. Las obras, deberán contar con un mínimo de 500 versos y se presentarán en soporte digital. El premio consiste en 15.000 euros.",,https://www.malaga.es/generaciondel27/1014/premios-literarios,Premio,"Literatura, Poesía",2025-06-11 13:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,15000.0,EUR,16200.000000000002,True,,,False
"Premio | XXXIII Premio de Poesía Ciudad de Córdoba, ""Ricardo Molina”","Premio | XXXIII Premio de Poesía Ciudad de Córdoba, ""Ricardo Molina”",,https://www.escritores.org/recursos-para-escritores/40450-xxxiii-premio-de-poesia-ciudad-de-cordoba-ricardo-molina,España,"July 11, 2025",Yes,Ayuntamiento de Córdoba ,,No,"Podrán optar al premio cuantos poetas lo deseen, cualquiera que sea su nacionalidad, siempre que sus obras sean inéditas, no hayan sido premiadas en otros certámenes y se presenten escritas en lengua castellana, con una extensión de 700 a 1200 versos. Cada autor sólo podrá presentar un poemario de temática libre. Quedan expresamente excluidos los autores que hayan obtenido este premio en ediciones anteriores.El premio está dotado con 12.000 € y la publicación del poemario ganador.",,https://cultura.cordoba.es/agenda-cultural/xxxiii-premio-de-poesia-ciudad-de-cordoba-ricardo-molina,Premio,"Literatura, Poesía",2025-06-11 13:24:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,12000.0,EUR,12960.0,True,,,False
Premio | XII Concurso El Poeta Joven del Perú,Premio | XII Concurso El Poeta Joven del Perú,,https://www.escritores.org/recursos-para-escritores/39744-xii-concurso-el-poeta-joven-del-peru-peru,Perú,"July 15, 2025",Yes,Asociación Cultural Fundación Marco Antonio Corcuera - Centro Cultural de la Universidad de Piura,,No,"Abierto a poetas peruanos (nacidos o nacionalizados, residentes o no) menores de 30 años al 31 de diciembre de 2025. Cada participante puede enviar un poemario de entre 350 y 500 versos, de tema, rima, estilo y métrica libres, que sea totalmente inédito y no haya sido premiado (se aceptan hasta cinco poemas publicados en revistas o medios virtuales). El premio único es de S/. 15.000 soles, la estatuilla ""Espiga dorada"" y 250 ejemplares de la obra publicada.",,https://www.udep.edu.pe/centrocultural/poeta-joven-peru/,Premio,"Literatura, Poesía",2025-06-11 13:24:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,15000.0,PEN,4050.000000000001,True,,,False
"Premio | VII Premio de Novela Corta ""Cristóbal Zaragoza”","Premio | VII Premio de Novela Corta ""Cristóbal Zaragoza”",,https://www.escritores.org/recursos-para-escritores/40576-viii-premio-de-novela-corta-cristobal-zaragoza,España,"July 15, 2025",Yes,Ayuntamiento de Villajoyosa,,No,"Abierto a personas mayores de 18 años de cualquier nacionalidad que utilicen el castellano como lengua literaria. Cada autor puede presentar una sola obra. La novela debe ser original e inédita, de tema libre, con una extensión entre 75 y 100 páginas DIN-A4, a doble espacio y con letra Times New Roman 12. La dotación del premio es de 4.800 euros.",,https://www.villajoyosa.com/departamento/cultura/#convocatorias,Premio,"Literatura, Novela corta",2025-06-11 13:24:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,4800.0,EUR,5184.0,True,,,False
