Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion
Convocatoria | III South International Series Fest 2025,Convocatoria | III South International Series Fest 2025,,https://festhome.com/festival/8113,España,"June 1, 2025",Yes,"South International Series Festival ",,No,"Dirigido a profesionales del sector audiovisual para inscribir primeros capítulos de Series, Docuseries, Nuevos Formatos Unscripted de más de un 2 capítulos no estrenadas en España. Las secciones son: Sección Oficial Ficción: Serie de ficción no estrenadas en España de, al menos, 2 capítulos disponibles (min 30 min por capítulo) o 4 capítulos disponibles (minimo 15 min por capítulo). y Sección Oficial No Ficción: Docuseries, nuevos formatos factual o unscripted no estrenadas en España de más de 2 capítulos. Los proyectos en desarrollo solo pueden postularse a través de la sección South Boost. El Festival se celebrará del 12 al 17 de septiembre de 2025 en la ciudad de Cádiz, España.",,https://southseriesfest.com/inscribe-tu-proyecto/,Convocatoria,"Cine, Series","May 10, 2025 10:08 PM",,,No,No,,No,,,No,,,
Convocatoria | X FICVI Festival Internacional de Curtmetratges de Vila-seca,Convocatoria | X FICVI Festival Internacional de Curtmetratges de Vila-seca,,https://festhome.com/festival/2345,España,"June 8, 2025",Yes,Patronato de Turismo de Vila-seca,,No,"Dirigida a cineastas nacionales e internacionales a participar con cortometrajes de hasta 30 minutos en los géneros de ficción, documental o animación, priorizando propuestas emergentes, diversas y atrevidas. La programación se divide en dos secciones competitivas: la Selección Oficial, para obras estrenadas después del 1 de julio de 2023 y no proyectadas previamente en España; y IN SITU, destinada a cortos de hasta 3 minutos realizados por habitantes de Vila-seca y Tarragona, con taller formativo incluido. La paridad de género será considerada en la selección. Entre los premios destacan varios reconocimientos con dotación económica y la preselección a los Premios Goya. La X edición del FICVI se celebrará del 17 al 26 de octubre de 2025.",,http://www.ficvi.cat,Convocatoria,"Cine, Cortometrajes","May 10, 2025 10:08 PM",,,No,No,,No,,,No,,,Sin cargo
"Convocatoria | 57° Festival de Cine Documental Alcances ","Convocatoria | 57° Festival de Cine Documental Alcances ",,https://festhome.com/festival/2712,España,"June 13, 2025",Yes,Festival Alcances Festival de Cine Documental de Cádiz.,,No,"Podrán inscribirse para participar películas documentales de producción española o con coproducción española realizadas con posterioridad al 1 de junio de 2024. No se admiten películas de ficción, publicitarias, institucionales o reportajes periodísticos. No existen limitaciones en cuanto a la temática de las obras. Las obras se clasificarán en dos categorías:Largometraje documental: Películas de duración superior a 45 minutos.Cortometraje documental: Películas de duración hasta 45 minutos. Las fechas de celebración de la 57º Edición del Festival Alcances serán entre el 26 de septiembre y el 3 de octubre de 2025.",,http://www.alcances.org/,Convocatoria,"Cine, Documental","May 10, 2025 10:08 PM",,,No,No,,No,,,No,,,
Residencia | Residencias de Creación e Investigación Artística,Residencia | Residencias de Creación e Investigación Artística,,https://hipermedula.org/2025/05/residencias-de-creacion-e-investigacion-artistica/,España,"June 29, 2025",Yes,Museo de la Universidad de Alicante,,No,"El objeto de la convocatoria es la concesión de cinco ayudas para la realización de cinco proyectos artísticos en el Museo de la Universidad de Alicante. Las residencias se realizarán del 8 al 19 de septiembre de 2025. Podrán participar artistas o colectivos de cualquier edad y nacionalidad. Abierto a cualquier disciplina artística dentro de las artes visuales. Se conceden un total de cinco ayudas; tres de ellas están dotadas de 500€ brutos para la producción de los proyectos; y dos, además de los 500€, incluye una dotación de 1000€ brutos en concepto de gastos de transporte, alojamiento y dietas.",,https://mua.ua.es/residencias/,Residencia,Visuales,"May 10, 2025 10:09 PM",,,No,No,,No,,,No,,,
Residencia | Residencia Brújula Incansable 2025,Residencia | Residencia Brújula Incansable 2025,,https://hipermedula.org/2025/05/convocatoria-abierta-residencia-brujula-incansable/,Argentina,"May 31, 2025",Yes,Brújula Invisible,,No,"Artistas que trabajen en arte sonoro, música experimental, disciplinas visuales, artes plásticas, entre otros. Interesadas en explorar el uso de formatos analógicos, nuevas tecnologías o en dialogar con el entorno natural del Valle de Punilla.",,https://brujulainvisiblega.wixsite.com/brujulainvisible/residencia,Residencia,"Música, Visuales, Arte Sonoro, Experimental","May 10, 2025 10:09 PM",,,No,No,,No,,,No,,,Pago
Convocatoria | Festival Internacional de Fotografía Fotonoche Córdoba 2025,Convocatoria | Festival Internacional de Fotografía Fotonoche Córdoba 2025,,https://hipermedula.org/2025/05/convocatoria-festival-internacional-de-fotografia-fotonoche-cordoba-2025/,Argentina,"May 23, 2025",Yes,Festival Fotonoche Córdoba - Alcobendas,,No,"Dirigida a fotógrafos mayores de 18 años de toda Latinoamérica para participar en su segunda edición. Cada participante podrá enviar un único proyecto, consistente en una serie fotográfica compuesta entre 15 y 20 fotografías. La temática es libre. Serán seleccionados en esta convocatoria un total de 12 proyectos. El festival se celebrará el viernes 4 de julio en el Centro Cultural UNC de la ciudad de Córdoba, Argentina, coincidiendo con el festival homónimo que se realiza en Alcobendas, Madrid; una proyección colectiva que unirá el trabajo de artistas consagrados y emergentes.",,https://www.instagram.com/photographyfestivals/p/DIT-U3AoeGp/,Convocatoria,"Visuales, Fotografía","May 10, 2025 10:09 PM",,,No,No,,No,,,No,,,
Premio | 20.ª edición del Premio Minotauro 2026,Premio | 20.ª edición del Premio Minotauro 2026,,https://www.recursosculturales.com/premio-minotauro-ciencia-ficcion/,España,"May 16, 2025",Yes,"Editorial Minotauro. Editorial Planeta, S.A.",,No,"Dirigido a escritores mayores de edad de cualquier nacionalidad. 
Genero: ciencia ficción, fantasía y terror.  Las obras deben ser inéditas, autoconclusivas, originales y escritas en lengua española. Se otorgará un premio de 6.000 EUROS a la novela que se
considere con mayores merecimientos. La obra ganadora será publicada por el sello Minotauro.",,https://www.planetadelibros.com/premios/premio-minotauro/6#bases,Premio,"Literatura, ciencia ficción, fantasía, terror","May 10, 2025 10:10 PM",,,No,No,,No,,,No,,,Sin cargo
Residencia | Taller de Revisión de Guion 2025,Residencia | Taller de Revisión de Guion 2025,,https://www.recursosculturales.com/taller-de-revision-de-guion/,México,"June 15, 2025",Yes,Cine Qua Non Lab,,No,"Dirigido a cineastas independientes de todo el mundo que estén desarrollando guiones de largometraje de ficción. Para postular es necesario pagar una cuota no reembolsable de 40 USD. La disciplina es cine/guion cinematográfico. Está abierto para cineastas de Latinoamérica y de todo el mundo, con requisito de buen dominio del español. El Fondo Iberoamericano de Ayuda IBERMEDIA otorgará 12 becas, que cubrirán íntegramente la cuota de participación en el taller. Las personas que reciban la beca IBERMEDIA deberán hacerse cargo únicamente del pago de la cuota de inscripción de 500 USD y de sus gastos de viaje hasta la residencia, así como seguro médico. El taller-residencia tendrá lugar del miércoles 12 noviembre al miércoles 26 de noviembre de 2025.",,https://cqnl.org/es/taller-revision-guion-es/,Residencia,"Cine, Guión","May 10, 2025 10:11 PM",,,No,No,,No,,,No,,,Pago
"Convocatoria | Festival ""Visioni di futuro, visioni di teatro"" 2026","Convocatoria | Festival ""Visioni di futuro, visioni di teatro"" 2026",,https://www.recursosculturales.com/visioni-di-futuro-visioni-di-teatro/,Italia,"June 4, 2025",Yes,La Baracca – Testoni Ragazzi,,No,"Convocatoria internacional dirigida a compañías de artes escénicas que presenten producciones para la primera infancia (0-6 años). El festival se celebrará en Bolonia del 8 al 15 de marzo de 2026. No se menciona pago para participar y está abierto a producciones internacionales, incluyendo artistas latinoamericanos.",,https://www.testoniragazzi.it/call-visioni-2026/,Convocatoria,"Escénicas, Teatro Infantil ","May 10, 2025 10:11 PM",,,No,No,,No,,,No,,,
Premio | 13ª edición del Premio Internacional de Fotografía,Premio | 13ª edición del Premio Internacional de Fotografía,,https://www.recursosculturales.com/premio-de-fotografia-las-palmas-de-gran-canaria/,España,"May 24, 2025",Yes,Ayuntamiento de Las Palmas de Gran Canaria,,No,"Dirigido a fotógrafos de cualquier nacionalidad que deseen presentar obras originales e inéditas. Las fotografías no deben haber sido premiadas en otros certámenes. No se admitirán imágenes generadas con inteligencia artificial ni aquellas que resulten irrespetuosas o vulneren derechos de terceros. La técnica y temática son libres, se aceptan trabajos en blanco y negro o en color, y cada participante podrá presentar un máximo de dos fotografías dentro de una única categoría. Premios de 2800 €, 1200 € y 500 €, el primer, segundo y tercer premio respectivamente.",,https://lpacultura.com/events/13o-premio-internacional-de-fotografia-ciudad-de-las-palmas-de-gran-canaria,Premio,"Visuales, Fotografía","May 10, 2025 10:11 PM",,,No,No,,No,,,No,,,Sin cargo
Premio | Premio Internacional de Novela de Misterio e intriga Ciudad de Las Palmas de Gran Canaria,Premio | Premio Internacional de Novela de Misterio e intriga Ciudad de Las Palmas de Gran Canaria,,https://www.recursosculturales.com/premio-novela-las-palmas/,España,"May 29, 2025",Yes,Ayuntamiento de Las Palmas de Gran Canaria,,No,"Dirigido a escritores de cualquier nacionalidad que presenten sus obras escritas en castellano, con contenidos propios del género, novela de misterio e intriga. Cada autor/a podrá presentar una sola obra, con una extensión comprendida entre 150 y 200 páginas. Los originales deben ser inéditos. El original que opte al premio no podrá haber sido presentado a otro certamen de similares características. La dotación del premio es de 10.000 euros, e incluye asimismo la publicación de la obra.",,https://lpacultura.com/events/6o-premio-internacional-de-novela-de-misterio-e-intriga-ciudad-de-las-palmas-de-gran-canaria,Premio,"Literatura, Novela, Misterio, Intriga","May 10, 2025 10:11 PM",,,No,No,,No,,,No,,,
Residencia | Toga da wôhnagabi: Residencia de Creación Musical 2026,Residencia | Toga da wôhnagabi: Residencia de Creación Musical 2026,,https://www.recursosculturales.com/residencia-musical/,Canadá,"August 20, 2025",Yes,Banff Centre,,No,"Dirigida a músicos, cantautores, compositores y creadores indígenas de todos los géneros musicales. Abierto a pueblos indígenas de todas las regiones: local, nacional e internacional. Los solicitantes deben tener uno o más proyectos completados y estar trabajando en un nuevo proyecto. Diseñado para artistas solistas y dúos. La disciplina artística involucrada es la música en todos sus géneros. Tarifa de solicitud de $35 para solicitantes que se identifiquen como indígenas.",,https://www.banffcentre.ca/programs/indigenous-arts/toga-da-wohnagabi-music-creation-residency-2026,Residencia,Música,"May 10, 2025 10:12 PM",,,No,No,,No,,,No,,,Pago
"Apoyo | Ayudas para proyectos de salvaguarda del patrimonio cultural inmaterial ","Apoyo | Ayudas para proyectos de salvaguarda del patrimonio cultural inmaterial ",,https://www.recursosculturales.com/ayudas-patrimonio-cultural-inmaterial/,España,"May 29, 2025",Yes,Ministerio de Cultura de España,,No,"Dirigido a entidades sin ánimo de lucro legalmente constituidas; no requiere pago para participar. Disciplinas: documentación, investigación, transmisión y promoción del patrimonio cultural inmaterial. No está abierta a artistas de Latinoamérica, solo a entidades establecidas en el país de la convocatoria.",,https://www.recursosculturales.com/ayudas-patrimonio-cultural-inmaterial/,Apoyo,"Otras, Patrimonio, Investigación","May 10, 2025 10:12 PM",,,No,No,,No,,,No,,,
Residencia | Residencias R.A.R.O. en Bogotá,Residencia | Residencias R.A.R.O. en Bogotá,,https://www.recursosculturales.com/residencia-raro-bogota/,Colombia,"May 26, 2025",Yes,R.A.R.O. (Residencias Artísticas Raramente Organizadas),,No,"Dirigido a artistas, curadores, gestores, investigadores y profesionales de las artes de cualquier nacionalidad. Se ofrece  1 (una) beca completa para artistas de cualquier nacionalidad y 1 (una) beca completa para exalumnos de RARO y estudios en red. Disciplinas: multidisciplinar, abarca varias ramas artísticas. Abierto a artistas de Latinoamérica. Residencia del 8 de julio al 18 de agosto de 2025.",,https://www.esraro.com/en/bogota,Residencia,"Visuales, Otras","May 10, 2025 10:13 PM",,,No,No,,No,,,No,,,
Beca | Ayudas REGA para Residencias artísticas del Gaiás 2025,Beca | Ayudas REGA para Residencias artísticas del Gaiás 2025,,https://www.recursosculturales.com/ayudas-rega-residencias-artisticas/,España,"May 23, 2025",Yes,Xunta de Galicia | Fundación Cidade da Cultura,,No,"Dirigidas a cualquier persona interesada en realizar un proyecto artístico vinculado a una de cinco categorías. Disciplinas: artes digitales, artes visuales, escénicas, música y diseño. Cada proyecto seleccionado recibirá una ayuda de 8.000€, que incluye el desarrollo, gastos de transporte, estancia, manutención y gastos da presentación pública del resultado de la residencia. Las residencias tendrán una duración de entre tres semanas y mes y medio máximo, y se realizarán entre los meses de septiembre y noviembre de 2025 en la Cidade da Cultura, en Santiago de Compostela. No se especifica si está abierta para artistas latinoamericanos.",,https://www.cidadedacultura.gal/es/evento/ayudas-rega-2025-residencias-artisticas-del-gaias,Beca,"Música, Escénicas, Visuales, Diseño","May 10, 2025 10:13 PM",,,No,No,,No,,,No,,,
Convocatoria | Trallallero Festival 2025,Convocatoria | Trallallero Festival 2025,,https://www.recursosculturales.com/trallallero-festival/,Italia,"June 15, 2025",Yes,"Trallallero Festival - Teatro al Quadrato ",,No,"Dirigido a artistas y compañías que presenten espectáculos para público infantil y juvenil (0-14 años) en disciplinas de artes escénicas como teatro, música, danza, teatro de figura y circo. No requiere pago para participar. Abierto internacionalmente, incluyendo artistas de Latinoamérica. El Festival se llevará a cabo del 11 al 19 de octubre de 2025 en Italia: Artegna, Gemona del Friuli, Tarcento (UD).",,https://www.trallallerofestival.com/en/trallallero-festival-english/,Convocatoria,"Escénicas, Teatro Infantil y Juvenil","May 10, 2025 10:14 PM",,,No,No,,No,,,No,,,
Residencia | SIT-PLU: 2026–2027 Research Residencies and Context-specific Artistic Interventions,Residencia | SIT-PLU: 2026–2027 Research Residencies and Context-specific Artistic Interventions,,https://on-the-move.org/news/sit-plu-2026-2027-research-residencies-and-context-specific-artistic-interventions-italy,Múltiples Países,"June 20, 2025",Yes,Prácticas Creativas Situadas para el Pluriverso (SIT-PLU),,No,"Dirigida artistas y profesionales creativos que deseen desarrollar proyectos de intervención creativa y mediación cultural interactuando durante un año con contextos específicos (sociales, geográficos, históricos) en diversas instituciones en Países Bajos, Italia y España, abordando temas como discapacidades, paisajes fluviales o zonas de sacrificio. Se valora que los proyectos dejen una huella distintiva en el territorio, fomenten nuevas audiencias y la diversidad. Los seleccionados recibirán una remuneración de €13.500 (sin incluir viajes) y un presupuesto de producción, con postulaciones individuales.",,https://sitplu.substack.com/p/open-call-sit-plu-residencies,Residencia,Multidisciplinar,"May 10, 2025 10:18 PM",,,No,No,,No,,,No,,,
